time,temperature
0,297.15
14,297.15
28,297.15
42,297.15
56,297.15
70,297.15
83,297.15
97,297.15
111,297.15
125,297.15
139,297.15
153,297.15
167,297.15
181,297.15
194,297.15
208,297.15
222,297.15
236,297.15
250,297.15
264,297.15
278,297.15
292,297.15
306,297.15
319,297.15
333,297.15
347,297.15
361,297.15
375,297.15
389,297.15
403,297.15
417,297.15
430,297.15
444,297.15
458,297.15
472,297.15
486,297.15
500,297.15
514,297.15
528,297.15
542,297.15
555,297.15
569,297.15
583,297.15
597,297.15
611,297.15
625,297.15
639,297.15
653,297.15
666,297.15
680,297.15
694,297.15
708,297.15
722,297.15
736,297.15
750,297.15
764,297.15
778,297.15
791,297.15
805,297.15
819,297.15
833,297.15
847,297.15
861,297.15
875,297.15
889,297.15
902,297.15
916,297.15
930,297.15
944,297.15
958,297.15
972,297.15
986,297.15
1000,297.15
1014,297.15
1027,297.15
1041,297.15
1055,297.15
1069,297.15
1083,297.15
1097,297.15
1111,297.15
1125,297.15
1139,297.15
1152,297.15
1166,297.15
1180,297.15
1194,297.15
1208,297.15
1222,297.15
1236,297.15
1250,297.15
1263,297.15
1277,297.15
1291,297.15
1305,297.15
1319,297.15
1333,297.15
1347,297.15
1361,297.15
1375,297.15
1388,297.15
1402,297.15
1416,297.15
1430,297.15
1444,297.15
1458,297.15
1472,297.15
1486,297.15
1499,297.15
1513,297.15
1527,297.15
1541,297.15
1555,297.15
1569,297.15
1583,297.15
1597,297.15
1611,297.15
1624,297.15
1638,297.15
1652,297.15
1666,297.15
1680,297.15
1694,297.15
1708,297.15
1722,297.15
1735,297.15
1749,297.15
1763,297.15
1777,297.15
1791,297.15
1805,297.15
1819,297.15
1833,297.15
1847,297.15
1860,297.15
1874,297.15
1888,297.15
1902,297.15
1916,297.15
1930,297.15
1944,297.15
1958,297.15
1972,297.15
1985,297.15
1999,297.15
2013,297.15
2027,297.15
2041,297.15
2055,297.15
2069,297.15
2083,297.15
2096,297.15
2110,297.15
2124,297.15
2138,297.15
2152,297.15
2166,297.15
2180,297.15
2194,297.15
2208,297.15
2221,297.15
2235,297.15
2249,297.15
2263,297.15
2277,297.15
2291,297.15
2305,297.15
2319,297.15
2332,297.15
2346,297.15
2360,297.15
2374,297.15
2388,297.15
2402,297.15
2416,297.15
2430,297.15
2444,297.15
2457,297.15
2471,297.15
2485,297.15
2499,297.15
2513,297.15
2527,297.15
2541,297.15
2555,297.15
2568,297.15
2582,297.15
2596,297.15
2610,297.15
2624,297.15
2638,297.15
2652,297.15
2666,297.15
2680,297.15
2693,297.15
2707,297.15
2721,297.15
2735,297.15
2749,297.15
2763,297.15
2777,297.15
2791,297.15
2804,297.15
2818,297.15
2832,297.15
2846,297.15
2860,297.15
2874,297.15
2888,297.15
2902,297.15
2916,297.15
2929,297.15
2943,297.15
2957,297.15
2971,297.15
2985,297.15
2999,297.15
3013,297.15
3027,297.15
3041,297.15
3054,297.15
3068,297.15
3082,297.15
3096,297.15
3110,297.15
3124,297.15
3138,297.15
3152,297.15
3165,297.15
3179,297.15
3193,297.15
3207,297.15
3221,297.15
3235,297.15
3249,297.15
3263,297.15
3277,297.15
3290,297.15
3304,297.15
3318,297.15
3332,297.15
3346,297.15
3360,297.15
3374,297.15
3388,297.15
3401,297.15
3415,297.15
3429,297.15
3443,297.15
3457,297.15
3471,297.15
3485,297.15
3499,297.15
3513,297.15
3526,297.15
3540,297.15
3554,297.15
3568,297.15
3582,297.15
3596,297.15
3610,297.15
3624,297.15
3637,297.15
3651,297.15
3665,297.15
3679,297.15
3693,297.15
3707,297.15
3721,297.15
3735,297.15
3749,297.15
3762,297.15
3776,297.15
3790,297.15
3804,297.15
3818,297.15
3832,297.15
3846,297.15
3860,297.15
3873,297.15
3887,297.15
3901,297.15
3915,297.15
3929,297.15
3943,297.15
3957,297.15
3971,297.15
3985,297.15
3998,297.15
4012,297.15
4026,297.15
4040,297.15
4054,297.15
4068,297.15
4082,297.15
4096,297.15
4110,297.15
4123,297.15
4137,297.15
4151,297.15
4165,297.15
4179,297.15
4193,297.15
4207,297.15
4221,297.15
4234,297.15
4248,297.15
4262,297.15
4276,297.15
4290,297.15
4304,297.15
4318,297.15
4332,297.15
4346,297.15
4359,297.15
4373,297.15
4387,297.15
4401,297.15
4415,297.15
4429,297.15
4443,297.15
4457,297.15
4470,297.15
4484,297.15
4498,297.15
4512,297.15
4526,297.15
4540,297.15
4554,297.15
4568,297.15
4582,297.15
4595,297.15
4609,297.15
4623,297.15
4637,297.15
4651,297.15
4665,297.15
4679,297.15
4693,297.15
4706,297.15
4720,297.15
4734,297.15
4748,297.15
4762,297.15
4776,297.15
4790,297.15
4804,297.15
4818,297.15
4831,297.15
4845,297.15
4859,297.15
4873,297.15
4887,297.15
4901,297.15
4915,297.15
4929,297.15
4943,297.15
4956,297.15
4970,297.15
4984,297.15
4998,297.15
5012,297.15
5026,297.15
5040,297.15
5054,297.15
5067,297.15
5081,297.15
5095,297.15
5109,297.15
5123,297.15
5137,297.15
5151,297.15
5165,297.15
5179,297.15
5192,297.15
5206,297.15
5220,297.15
5234,297.15
5248,297.15
5262,297.15
5276,297.15
5290,297.15
5303,297.15
5317,297.15
5331,297.15
5345,297.15
5359,297.15
5373,297.15
5387,297.15
5401,297.15
5415,297.15
5428,297.15
5442,297.15
5456,297.15
5470,297.15
5484,297.15
5498,297.15
5512,297.15
5526,297.15
5539,297.15
5553,297.15
5567,297.15
5581,297.15
5595,297.15
5609,297.15
5623,297.15
5637,297.15
5651,297.15
5664,297.15
5678,297.15
5692,297.15
5706,297.15
5720,297.15
5734,297.15
5748,297.15
5762,297.15
5775,297.15
5789,297.15
5803,297.15
5817,297.15
5831,297.15
5845,297.15
5859,297.15
5873,297.15
5887,297.15
5900,297.15
5914,297.15
5928,297.15
5942,297.15
5956,297.15
5970,297.15
5984,297.15
5998,297.15
6012,297.15
6025,297.15
6039,297.15
6053,297.15
6067,297.15
6081,297.15
6095,297.15
6109,297.15
6123,297.15
6136,297.15
6150,297.15
6164,297.15
6178,297.15
6192,297.15
6206,297.15
6220,297.15
6234,297.15
6248,297.15
6261,297.15
6275,297.15
6289,297.15
6303,297.15
6317,297.15
6331,297.15
6345,297.15
6359,297.15
6372,297.15
6386,297.15
6400,297.15
6414,297.15
6428,297.15
6442,297.15
6456,297.15
6470,297.15
6484,297.15
6497,297.15
6511,297.15
6525,297.15
6539,297.15
6553,297.15
6567,297.15
6581,297.15
6595,297.15
6608,297.15
6622,297.15
6636,297.15
6650,297.15
6664,297.15
6678,297.15
6692,297.15
6706,297.15
6720,297.15
6733,297.15
6747,297.15
6761,297.15
6775,297.15
6789,297.15
6803,297.15
6817,297.15
6831,297.15
6844,297.15
6858,297.15
6872,297.15
6886,297.15
6900,297.15
6914,297.15
6928,297.15
6942,297.15
6956,297.15
6969,297.15
6983,297.15
6997,297.15
7011,297.15
7025,297.15
7039,297.15
7053,297.15
7067,297.15
7081,297.15
7094,297.15
7108,297.15
7122,297.15
7136,297.15
7150,297.15
7164,297.15
7178,297.15
7192,297.15
7205,297.15
7219,297.15
7233,297.15
7247,297.15
7261,297.15
7275,297.15
7289,297.15
7303,297.15
7317,297.15
7330,297.15
7344,297.15
7358,297.15
7372,297.15
7386,297.15
7400,297.15
7414,297.15
7428,297.15
7441,297.15
7455,297.15
7469,297.15
7483,297.15
7497,297.15
7511,297.15
7525,297.15
7539,297.15
7553,297.15
7566,297.15
7580,297.15
7594,297.15
7608,297.15
7622,297.15
7636,297.15
7650,297.15
7664,297.15
7677,297.15
7691,297.15
7705,297.15
7719,297.15
7733,297.15
7747,297.15
7761,297.15
7775,297.15
7789,297.15
7802,297.15
7816,297.15
7830,297.15
7844,297.15
7858,297.15
7872,297.15
7886,297.15
7900,297.15
7914,297.15
7927,297.15
7941,297.15
7955,297.15
7969,297.15
7983,297.15
7997,297.15
8011,297.15
8025,297.15
8038,297.15
8052,297.15
8066,297.15
8080,297.15
8094,297.15
8108,297.15
8122,297.15
8136,297.15
8150,297.15
8163,297.15
8177,297.15
8191,297.15
8205,297.15
8219,297.15
8233,297.15
8247,297.15
8261,297.15
8274,297.15
8288,297.15
8302,297.15
8316,297.15
8330,297.15
8344,297.15
8358,297.15
8372,297.15
8386,297.15
8399,297.15
8413,297.15
8427,297.15
8441,297.15
8455,297.15
8469,297.15
8483,297.15
8497,297.15
8510,297.15
8524,297.15
8538,297.15
8552,297.15
8566,297.15
8580,297.15
8594,297.15
8608,297.15
8622,297.15
8635,297.15
8649,297.15
8663,297.15
8677,297.15
8691,297.15
8705,297.15
8719,297.15
8733,297.15
8746,297.15
8760,297.15
8774,297.15
8788,297.15
8802,297.15
8816,297.15
8830,297.15
8844,297.15
8858,297.15
8871,297.15
8885,297.15
8899,297.15
8913,297.15
8927,297.15
8941,297.15
8955,297.15
8969,297.15
8982,297.15
8996,297.15
9010,297.15
9024,297.15
9038,297.15
9052,297.15
9066,297.15
9080,297.15
9094,297.15
9107,297.15
9121,297.15
9135,297.15
9149,297.15
9163,297.15
9177,297.15
9191,297.15
9205,297.15
9219,297.15
9232,297.15
9246,297.15
9260,297.15
9274,297.15
9288,297.15
9302,297.15
9316,297.15
9330,297.15
9343,297.15
9357,297.15
9371,297.15
9385,297.15
9399,297.15
9413,297.15
9427,297.15
9441,297.15
9455,297.15
9468,297.15
9482,297.15
9496,297.15
9510,297.15
9524,297.15
9538,297.15
9552,297.15
9566,297.15
9579,297.15
9593,297.15
9607,297.15
9621,297.15
9635,297.15
9649,297.15
9663,297.15
9677,297.15
9691,297.15
9704,297.15
9718,297.15
9732,297.15
9746,297.15
9760,297.15
9774,297.15
9788,297.15
9802,297.15
9816,297.15
9829,297.15
9843,297.15
9857,297.15
9871,297.15
9885,297.15
9899,297.15
9913,297.15
9927,297.15
9940,297.15
9954,297.15
9968,297.15
9982,297.15
9996,297.15
10010,297.15
10024,297.15
10038,297.15
10052,297.15
10065,297.15
10079,297.15
10093,297.15
10107,297.15
10121,297.15
10135,297.15
10149,297.15
10163,297.15
10176,297.15
10190,297.15
10204,297.15
10218,297.15
10232,297.15
10246,297.15
10260,297.15
10274,297.15
10288,297.15
10301,297.15
10315,297.15
10329,297.15
10343,297.15
10357,297.15
10371,297.15
10385,297.15
10399,297.15
10412,297.15
10426,297.15
10440,297.15
10454,297.15
10468,297.15
10482,297.15
10496,297.15
10510,297.15
10524,297.15
10537,297.15
10551,297.15
10565,297.15
10579,297.15
10593,297.15
10607,297.15
10621,297.15
10635,297.15
10648,297.15
10662,297.15
10676,297.15
10690,297.15
10704,297.15
10718,297.15
10732,297.15
10746,297.15
10760,297.15
10773,297.15
10787,297.15
10801,297.15
10815,297.15
10829,297.15
10843,297.15
10857,297.15
10871,297.15
10885,297.15
10898,297.15
10912,297.15
10926,297.15
10940,297.15
10954,297.15
10968,297.15
10982,297.15
10996,297.15
11009,297.15
11023,297.15
11037,297.15
11051,297.15
11065,297.15
11079,297.15
11093,297.15
11107,297.15
11121,297.15
11134,297.15
11148,297.15
11162,297.15
11176,297.15
11190,297.15
11204,297.15
11218,297.15
11232,297.15
11245,297.15
11259,297.15
11273,297.15
11287,297.15
11301,297.15
11315,297.15
11329,297.15
11343,297.15
11357,297.15
11370,297.15
11384,297.15
11398,297.15
11412,297.15
11426,297.15
11440,297.15
11454,297.15
11468,297.15
11481,297.15
11495,297.15
11509,297.15
11523,297.15
11537,297.15
11551,297.15
11565,297.15
11579,297.15
11593,297.15
11606,297.15
11620,297.15
11634,297.15
11648,297.15
11662,297.15
11676,297.15
11690,297.15
11704,297.15
11717,297.15
11731,297.15
11745,297.15
11759,297.15
11773,297.15
11787,297.15
11801,297.15
11815,297.15
11829,297.15
11842,297.15
11856,297.15
11870,297.15
11884,297.15
11898,297.15
11912,297.15
11926,297.15
11940,297.15
11954,297.15
11967,297.15
11981,297.15
11995,297.15
12009,297.15
12023,297.15
12037,297.15
12051,297.15
12065,297.15
12078,297.15
12092,297.15
12106,297.15
12120,297.15
12134,297.15
12148,297.15
12162,297.15
12176,297.15
12190,297.15
12203,297.15
12217,297.15
12231,297.15
12245,297.15
12259,297.15
12273,297.15
12287,297.15
12301,297.15
12314,297.15
12328,297.15
12342,297.15
12356,297.15
12370,297.15
12384,297.15
12398,297.15
12412,297.15
12426,297.15
12439,297.15
12453,297.15
12467,297.15
12481,297.15
12495,297.15
12509,297.15
12523,297.15
12537,297.15
12550,297.15
12564,297.15
12578,297.15
12592,297.15
12606,297.15
12620,297.15
12634,297.15
12648,297.15
12662,297.15
12675,297.15
12689,297.15
12703,297.15
12717,297.15
12731,297.15
12745,297.15
12759,297.15
12773,297.15
12786,297.15
12800,297.15
12814,297.15
12828,297.15
12842,297.15
12856,297.15
12870,297.15
12884,297.15
12898,297.15
12911,297.15
12925,297.15
12939,297.15
12953,297.15
12967,297.15
12981,297.15
12995,297.15
13009,297.15
13023,297.15
13036,297.15
13050,297.15
13064,297.15
13078,297.15
13092,297.15
13106,297.15
13120,297.15
13134,297.15
13147,297.15
13161,297.15
13175,297.15
13189,297.15
13203,297.15
13217,297.15
13231,297.15
13245,297.15
13259,297.15
13272,297.15
13286,297.15
13300,297.15
13314,297.15
13328,297.15
13342,297.15
13356,297.15
13370,297.15
13383,297.15
13397,297.15
13411,297.15
13425,297.15
13439,297.15
13453,297.15
13467,297.15
13481,297.15
13495,297.15
13508,297.15
13522,297.15
13536,297.15
13550,297.15
13564,297.15
13578,297.15
13592,297.15
13606,297.15
13619,297.15
13633,297.15
13647,297.15
13661,297.15
13675,297.15
13689,297.15
13703,297.15
13717,297.15
13731,297.15
13744,297.15
13758,297.15
13772,297.15
13786,297.15
13800,297.15
13814,297.15
13828,297.15
13842,297.15
13856,297.15
13869,297.15
13883,297.15
13897,297.15
13911,297.15
13925,297.15
13939,297.15
13953,297.15
13967,297.15
13980,297.15
13994,297.15
14008,297.15
14022,297.15
14036,297.15
14050,297.15
14064,297.15
14078,297.15
14092,297.15
14105,297.15
14119,297.15
14133,297.15
14147,297.15
14161,297.15
14175,297.15
14189,297.15
14203,297.15
14216,297.15
14230,297.15
14244,297.15
14258,297.15
14272,297.15
14286,297.15
14300,297.15
14314,297.15
14328,297.15
14341,297.15
14355,297.15
14369,297.15
14383,297.15
14397,297.15
14411,297.15
14425,297.15
14439,297.15
14452,297.15
14466,297.15
14480,297.15
14494,297.15
14508,297.15
14522,297.15
14536,297.15
14550,297.15
14564,297.15
14577,297.15
14591,297.15
14605,297.15
14619,297.15
14633,297.15
14647,297.15
14661,297.15
14675,297.15
14688,297.15
14702,297.15
14716,297.15
14730,297.15
14744,297.15
14758,297.15
14772,297.15
14786,298.15
14800,297.15
14813,297.15
14827,298.15
14841,297.15
14855,297.15
14869,298.15
14883,297.15
14897,297.15
14911,297.15
14924,297.15
14938,298.15
14952,297.15
14966,297.15
14980,298.15
14994,297.15
15008,297.15
15022,298.15
15036,297.15
15049,297.15
15063,298.15
15077,297.15
15091,298.15
15105,298.15
15119,297.15
15133,298.15
15147,298.15
15161,297.15
15174,298.15
15188,298.15
15202,297.15
15216,297.15
15230,297.15
15244,297.15
15258,298.15
15272,297.15
15285,298.15
15299,298.15
15313,297.15
15327,297.15
15341,298.15
15355,297.15
15369,298.15
15383,298.15
15397,297.15
15410,298.15
15424,298.15
15438,298.15
15452,298.15
15466,298.15
15480,298.15
15494,298.15
15508,298.15
15521,298.15
15535,298.15
15549,298.15
15563,298.15
15577,298.15
15591,298.15
15605,299.15
15619,299.15
15633,299.15
15646,299.15
15660,299.15
15674,300.15
15688,300.15
15702,300.15
15716,300.15
15730,301.15
15744,301.15
15757,301.15
15771,301.15
15785,301.15
15799,302.15
15813,302.15
15827,302.15
15841,302.15
15855,303.15
15869,303.15
15882,303.15
15896,303.15
15910,303.15
15924,303.15
15938,304.15
15952,304.15
15966,304.15
15980,304.15
15994,304.15
16007,305.15
16021,305.15
16035,305.15
16049,305.15
16063,305.15
16077,305.15
16091,305.15
16105,306.15
16118,306.15
16132,306.15
16146,306.15
16160,306.15
16174,306.15
16188,307.15
16202,307.15
16216,307.15
16230,307.15
16243,307.15
16257,307.15
16271,307.15
16285,308.15
16299,308.15
16313,308.15
16327,308.15
16341,308.15
16354,308.15
16368,308.15
16382,308.15
16396,308.15
16410,309.15
16424,309.15
16438,309.15
16452,309.15
16466,309.15
16479,309.15
16493,309.15
16507,309.15
16521,309.15
16535,309.15
16549,310.15
16563,310.15
16577,310.15
16590,310.15
16604,310.15
16618,310.15
16632,310.15
16646,310.15
16660,310.15
16674,311.15
16688,311.15
16702,311.15
16715,311.15
16729,311.15
16743,311.15
16757,311.15
16771,311.15
16785,311.15
16799,311.15
16813,311.15
16826,312.15
16840,312.15
16854,312.15
16868,312.15
16882,312.15
16896,312.15
16910,312.15
16924,312.15
16938,312.15
16951,312.15
16965,312.15
16979,313.15
16993,313.15
17007,313.15
17021,313.15
17035,313.15
17049,313.15
17063,313.15
17076,313.15
17090,313.15
17104,313.15
17118,313.15
17132,314.15
17146,314.15
17160,314.15
17174,314.15
17187,314.15
17201,314.15
17215,314.15
17229,314.15
17243,314.15
17257,314.15
17271,314.15
17285,314.15
17299,314.15
17312,314.15
17326,314.15
17340,315.15
17354,315.15
17368,315.15
17382,315.15
17396,315.15
17410,315.15
17423,315.15
17437,315.15
17451,315.15
17465,315.15
17479,315.15
17493,315.15
17507,315.15
17521,316.15
17535,316.15
17548,316.15
17562,316.15
17576,316.15
17590,316.15
17604,317.15
17618,317.15
17632,317.15
17646,317.15
17660,317.15
17673,318.15
17687,318.15
17701,318.15
17715,318.15
17729,319.15
17743,319.15
17757,319.15
17771,320.15
17784,320.15
17798,320.15
17812,320.15
17826,320.15
17840,321.15
17854,321.15
17868,321.15
17882,321.15
17896,322.15
17909,322.15
17923,322.15
17937,322.15
17951,322.15
17965,323.15
17979,323.15
17993,323.15
18007,323.15
18020,323.15
18034,324.15
18048,324.15
18062,324.15
18076,324.15
18090,325.15
18104,325.15
18118,325.15
18132,325.15
18145,325.15
18159,325.15
18173,326.15
18187,326.15
18201,326.15
18215,326.15
18229,326.15
18243,327.15
18256,327.15
18270,327.15
18284,327.15
18298,327.15
18312,327.15
18326,327.15
18340,328.15
18354,328.15
18368,328.15
18381,328.15
18395,328.15
18409,328.15
18423,329.15
18437,329.15
18451,329.15
18465,329.15
18479,329.15
18492,329.15
18506,329.15
18520,330.15
18534,330.15
18548,330.15
18562,330.15
18576,330.15
18590,330.15
18604,330.15
18617,331.15
18631,331.15
18645,331.15
18659,331.15
18673,331.15
18687,331.15
18701,331.15
18715,332.15
18729,332.15
18742,332.15
18756,332.15
18770,332.15
18784,332.15
18798,333.15
18812,333.15
18826,333.15
18840,333.15
18853,333.15
18867,333.15
18881,333.15
18895,334.15
18909,334.15
18923,334.15
18937,334.15
18951,334.15
18965,334.15
18978,334.15
18992,335.15
19006,335.15
19020,335.15
19034,335.15
19048,335.15
19062,335.15
19076,335.15
19089,336.15
19103,336.15
19117,336.15
19131,336.15
19145,336.15
19159,336.15
19173,336.15
19187,337.15
19201,337.15
19214,337.15
19228,337.15
19242,337.15
19256,337.15
19270,338.15
19284,338.15
19298,338.15
19312,338.15
19325,338.15
19339,338.15
19353,339.15
19367,339.15
19381,339.15
19395,339.15
19409,339.15
19423,340.15
19437,340.15
19450,340.15
19464,340.15
19478,340.15
19492,341.15
19506,341.15
19520,341.15
19534,341.15
19548,341.15
19561,342.15
19575,342.15
19589,342.15
19603,342.15
19617,342.15
19631,343.15
19645,343.15
19659,343.15
19673,343.15
19686,343.15
19700,343.15
19714,344.15
19728,344.15
19742,344.15
19756,344.15
19770,344.15
19784,345.15
19798,345.15
19811,345.15
19825,345.15
19839,345.15
19853,345.15
19867,346.15
19881,346.15
19895,346.15
19909,346.15
19922,346.15
19936,346.15
19950,346.15
19964,347.15
19978,347.15
19992,347.15
20006,347.15
20020,347.15
20034,347.15
20047,347.15
20061,348.15
20075,348.15
20089,348.15
20103,348.15
20117,348.15
20131,348.15
20145,349.15
20158,349.15
20172,349.15
20186,349.15
20200,350.15
20214,350.15
20228,350.15
20242,350.15
20256,350.15
20270,351.15
20283,351.15
20297,351.15
20311,352.15
20325,352.15
20339,352.15
20353,352.15
20367,352.15
20381,353.15
20394,353.15
20408,353.15
20422,353.15
20436,354.15
20450,354.15
20464,354.15
20478,354.15
20492,355.15
20506,355.15
20519,355.15
20533,355.15
20547,355.15
20561,356.15
20575,356.15
20589,356.15
20603,356.15
20617,357.15
20630,357.15
20644,357.15
20658,358.15
20672,358.15
20686,358.15
20700,358.15
20714,359.15
20728,359.15
20742,359.15
20755,359.15
20769,360.15
20783,360.15
20797,360.15
20811,361.15
20825,361.15
20839,361.15
20853,361.15
20867,362.15
20880,362.15
20894,362.15
20908,363.15
20922,363.15
20936,363.15
20950,364.15
20964,364.15
20978,364.15
20991,364.15
21005,365.15
